,target_phishYN,prediction,rounded,acc_phish,acc_file
81528,0,0.55730265,1,0.910837438,0.835447727
81559,0,0,0,0.910837438,0.835447727
81561,1,0.65666276,1,0.910837438,0.835447727
81569,0,0,0,0.910837438,0.835447727
81574,0,0.51167715,1,0.910837438,0.835447727
81575,0,0.038546465,0,0.910837438,0.835447727
81583,0,0.009761372,0,0.910837438,0.835447727
81586,0,1.81E-18,0,0.910837438,0.835447727
81591,0,0,0,0.910837438,0.835447727
81594,0,0.061788067,0,0.910837438,0.835447727
81596,0,0.002886784,0,0.910837438,0.835447727
81598,0,0,0,0.910837438,0.835447727
81613,0,4.16E-09,0,0.910837438,0.835447727
81648,1,0.6269653,1,0.910837438,0.835447727
81664,0,0,0,0.910837438,0.835447727
81674,1,0.55730265,1,0.910837438,0.835447727
81682,0,0,0,0.910837438,0.835447727
81696,0,0,0,0.910837438,0.835447727
81707,0,0,0,0.910837438,0.835447727
81714,0,8.59E-06,0,0.910837438,0.835447727
81721,0,8.74E-05,0,0.910837438,0.835447727
81738,0,0.012692299,0,0.910837438,0.835447727
81742,0,0.002635468,0,0.910837438,0.835447727
81745,0,0.001797264,0,0.910837438,0.835447727
81770,0,0,0,0.910837438,0.835447727
81772,0,0.6144011,1,0.910837438,0.835447727
81777,0,0,0,0.910837438,0.835447727
81781,0,0.48699376,1,0.910837438,0.835447727
81790,0,0.57543665,1,0.910837438,0.835447727
81792,0,0.34675935,1,0.910837438,0.835447727
81822,0,7.19E-32,0,0.910837438,0.835447727
81823,0,0.50267184,1,0.910837438,0.835447727
81863,0,4.97E-31,0,0.910837438,0.835447727
81868,0,0.012644157,0,0.910837438,0.835447727
81886,0,0.49415293,1,0.910837438,0.835447727
81890,1,0.5002196,1,0.910837438,0.835447727
81924,0,0,0,0.910837438,0.835447727
81925,0,0,0,0.910837438,0.835447727
81929,0,0.57058746,1,0.910837438,0.835447727
81942,0,0.54043347,1,0.910837438,0.835447727
81961,0,0.010514298,0,0.910837438,0.835447727
81970,0,0,0,0.910837438,0.835447727
81998,0,0.002854212,0,0.910837438,0.835447727
81999,0,0.054932836,0,0.910837438,0.835447727
82003,0,0,0,0.910837438,0.835447727
82026,0,1.09E-26,0,0.910837438,0.835447727
82032,0,0,0,0.910837438,0.835447727
82057,0,0.041134153,0,0.910837438,0.835447727
82061,0,0.013491122,0,0.910837438,0.835447727
82085,0,0,0,0.910837438,0.835447727
82092,0,0,0,0.910837438,0.835447727
82139,0,0.47955614,1,0.910837438,0.835447727
82167,0,9.79E-16,0,0.910837438,0.835447727
82184,0,0.007032453,0,0.910837438,0.835447727
82194,0,0.55730265,1,0.910837438,0.835447727
82196,0,0.006672233,0,0.910837438,0.835447727
82219,0,0.003515842,0,0.910837438,0.835447727
82221,1,0.59065884,1,0.910837438,0.835447727
82231,1,0.107338086,0,0.910837438,0.835447727
82233,0,0,0,0.910837438,0.835447727
82247,0,0.03411777,0,0.910837438,0.835447727
82252,0,0.0050481,0,0.910837438,0.835447727
82257,1,0.5004114,1,0.910837438,0.835447727
82262,1,0.55730265,1,0.910837438,0.835447727
82268,1,0.55730265,1,0.910837438,0.835447727
82271,0,0.00013433,0,0.910837438,0.835447727
82278,0,0.028075177,0,0.910837438,0.835447727
82280,0,5.33E-06,0,0.910837438,0.835447727
82286,1,0.567497,1,0.910837438,0.835447727
82291,0,0.004442159,0,0.910837438,0.835447727
82325,1,0.55730265,1,0.910837438,0.835447727
82334,0,0.012082381,0,0.910837438,0.835447727
82352,0,0,0,0.910837438,0.835447727
82362,0,0.000205342,0,0.910837438,0.835447727
82373,0,0.000288391,0,0.910837438,0.835447727
82380,0,0.008775197,0,0.910837438,0.835447727
82384,0,0.03632611,0,0.910837438,0.835447727
82392,0,0.032416098,0,0.910837438,0.835447727
82401,0,0,0,0.910837438,0.835447727
82404,0,0.11950619,0,0.910837438,0.835447727
82418,1,0.59382576,1,0.910837438,0.835447727
82432,1,0.28810024,0,0.910837438,0.835447727
82440,0,0,0,0.910837438,0.835447727
82460,0,0,0,0.910837438,0.835447727
82468,0,0,0,0.910837438,0.835447727
82472,1,0.4632117,1,0.910837438,0.835447727
82483,0,0.4074932,1,0.910837438,0.835447727
82486,0,0.30600882,1,0.910837438,0.835447727
82502,0,0.46391758,1,0.910837438,0.835447727
82513,1,0.55730265,1,0.910837438,0.835447727
82520,0,0,0,0.910837438,0.835447727
82528,0,0.5004825,1,0.910837438,0.835447727
82537,0,0.5019557,1,0.910837438,0.835447727
82553,0,0.3667611,1,0.910837438,0.835447727
82560,0,0.42755195,1,0.910837438,0.835447727
82574,1,0.55730265,1,0.910837438,0.835447727
82586,0,0,0,0.910837438,0.835447727
82587,0,1.45E-06,0,0.910837438,0.835447727
82592,0,0,0,0.910837438,0.835447727
82593,0,0.4637411,1,0.910837438,0.835447727
82603,0,0.062865786,0,0.910837438,0.835447727
82640,0,1.54E-23,0,0.910837438,0.835447727
82643,1,0.46366856,1,0.910837438,0.835447727
82656,0,0.49335384,1,0.910837438,0.835447727
82661,0,0.004987987,0,0.910837438,0.835447727
82664,0,0.004987987,0,0.910837438,0.835447727
82672,0,0,0,0.910837438,0.835447727
82686,0,0.049913652,0,0.910837438,0.835447727
82691,0,0.47614488,1,0.910837438,0.835447727
82693,1,0.5393365,1,0.910837438,0.835447727
82709,0,0.17776269,0,0.910837438,0.835447727
82711,1,0,0,0.910837438,0.835447727
82716,0,0.003126963,0,0.910837438,0.835447727
82721,0,0.56724703,1,0.910837438,0.835447727
82725,0,0.1045201,0,0.910837438,0.835447727
82728,0,2.87E-08,0,0.910837438,0.835447727
82730,0,0.24118999,0,0.910837438,0.835447727
82750,0,0.11228363,0,0.910837438,0.835447727
82759,0,0.038090706,0,0.910837438,0.835447727
82761,0,0.11702559,0,0.910837438,0.835447727
82775,0,0.074150324,0,0.910837438,0.835447727
82802,1,0.5167287,1,0.910837438,0.835447727
82815,1,0.67114615,1,0.910837438,0.835447727
82855,1,0.6219016,1,0.910837438,0.835447727
82860,0,0.46555224,1,0.910837438,0.835447727
82865,1,0.65078634,1,0.910837438,0.835447727
82872,1,0.5385004,1,0.910837438,0.835447727
82876,1,0.63581413,1,0.910837438,0.835447727
82907,0,0,0,0.910837438,0.835447727
82929,0,0,0,0.910837438,0.835447727
82939,0,0.5788452,1,0.910837438,0.835447727
82946,0,0.52635485,1,0.910837438,0.835447727
82953,0,0.109576486,0,0.910837438,0.835447727
82955,1,0.5858122,1,0.910837438,0.835447727
82966,0,0.3641255,1,0.910837438,0.835447727
82979,0,0.43380284,1,0.910837438,0.835447727
83001,0,0.000330987,0,0.910837438,0.835447727
83007,0,0.002184334,0,0.910837438,0.835447727
83008,0,0.40222004,1,0.910837438,0.835447727
83026,0,0,0,0.910837438,0.835447727
83046,0,0.4624025,1,0.910837438,0.835447727
83050,0,0,0,0.910837438,0.835447727
83059,0,0.003760153,0,0.910837438,0.835447727
83075,0,0,0,0.910837438,0.835447727
83076,1,0.59438187,1,0.910837438,0.835447727
83083,0,0.012260708,0,0.910837438,0.835447727
83084,1,0.6402052,1,0.910837438,0.835447727
83092,0,0.4117307,1,0.910837438,0.835447727
83094,0,0.016336411,0,0.910837438,0.835447727
83111,0,0.000498348,0,0.910837438,0.835447727
83148,0,0.002664403,0,0.910837438,0.835447727
83150,0,0.003039839,0,0.910837438,0.835447727
83167,0,0,0,0.910837438,0.835447727
83179,0,0.08717623,0,0.910837438,0.835447727
83180,0,0,0,0.910837438,0.835447727
83184,0,9.34E-27,0,0.910837438,0.835447727
83223,0,0.00643527,0,0.910837438,0.835447727
83227,1,0.5949052,1,0.910837438,0.835447727
83234,0,0,0,0.910837438,0.835447727
83239,0,0.55730265,1,0.910837438,0.835447727
83253,0,0.55730265,1,0.910837438,0.835447727
83262,0,0.00865161,0,0.910837438,0.835447727
83265,0,0.062490627,0,0.910837438,0.835447727
83270,0,0.066111,0,0.910837438,0.835447727
83273,0,0.033758618,0,0.910837438,0.835447727
83290,0,0.31085446,1,0.910837438,0.835447727
83295,0,0,0,0.910837438,0.835447727
83328,1,0.55730265,1,0.910837438,0.835447727
83344,0,0.19034207,0,0.910837438,0.835447727
83352,0,0.04608452,0,0.910837438,0.835447727
83378,1,0.6913578,1,0.910837438,0.835447727
83395,1,0.5294667,1,0.910837438,0.835447727
83406,0,0.4873037,1,0.910837438,0.835447727
83410,0,0.002146823,0,0.910837438,0.835447727
83414,0,0.4564431,1,0.910837438,0.835447727
83442,0,0,0,0.910837438,0.835447727
83445,0,0,0,0.910837438,0.835447727
83449,0,0.000747049,0,0.910837438,0.835447727
83454,0,0,0,0.910837438,0.835447727
83455,0,0,0,0.910837438,0.835447727
83461,0,0.29743326,0,0.910837438,0.835447727
83465,0,0.4423201,1,0.910837438,0.835447727
83494,0,0,0,0.910837438,0.835447727
83500,0,0.000485562,0,0.910837438,0.835447727
83501,1,0.6147347,1,0.910837438,0.835447727
83515,0,0,0,0.910837438,0.835447727
83521,0,0.000993459,0,0.910837438,0.835447727
83524,0,0.003662584,0,0.910837438,0.835447727
83529,0,0,0,0.910837438,0.835447727
83535,0,0.55730265,1,0.910837438,0.835447727
83546,0,0.002327847,0,0.910837438,0.835447727
83560,1,0.55730265,1,0.910837438,0.835447727
83570,0,0.59192693,1,0.910837438,0.835447727
83571,0,0.55730265,1,0.910837438,0.835447727
83573,0,0.04533588,0,0.910837438,0.835447727
83577,0,8.46E-24,0,0.910837438,0.835447727
83578,0,0,0,0.910837438,0.835447727
83582,0,0,0,0.910837438,0.835447727
83588,0,0,0,0.910837438,0.835447727
83602,0,0,0,0.910837438,0.835447727
83605,1,0.46564123,1,0.910837438,0.835447727
83611,0,0.5027745,1,0.910837438,0.835447727
83626,0,9.19E-18,0,0.910837438,0.835447727
83627,0,0.031125367,0,0.910837438,0.835447727
83638,1,0.62191516,1,0.910837438,0.835447727
83679,1,0.490553,1,0.910837438,0.835447727
83683,0,0.002513018,0,0.910837438,0.835447727
83696,0,0.007308418,0,0.910837438,0.835447727
83710,0,0,0,0.910837438,0.835447727
83711,0,0,0,0.910837438,0.835447727
83712,0,0.42897427,1,0.910837438,0.835447727
83726,0,0.008915887,0,0.910837438,0.835447727
83733,0,0.050717898,0,0.910837438,0.835447727
83735,1,0.55730265,1,0.910837438,0.835447727
83737,1,0.63947725,1,0.910837438,0.835447727
83756,0,0.000345804,0,0.910837438,0.835447727
83791,0,0,0,0.910837438,0.835447727
83800,0,1.87E-24,0,0.910837438,0.835447727
83812,0,0,0,0.910837438,0.835447727
83813,1,0.55730265,1,0.910837438,0.835447727
83822,0,0.006071612,0,0.910837438,0.835447727
83827,1,0.55730265,1,0.910837438,0.835447727
83832,0,1.15E-05,0,0.910837438,0.835447727
83838,0,0.5018906,1,0.910837438,0.835447727
83844,0,0,0,0.910837438,0.835447727
83850,0,0.46924964,1,0.910837438,0.835447727
83861,0,0.44153008,1,0.910837438,0.835447727
83865,0,0,0,0.910837438,0.835447727
83874,0,0,0,0.910837438,0.835447727
83877,1,0.55730265,1,0.910837438,0.835447727
83879,0,0,0,0.910837438,0.835447727
83901,1,0.5309577,1,0.910837438,0.835447727
83904,0,1.61E-07,0,0.910837438,0.835447727
83907,0,0.2008951,0,0.910837438,0.835447727
83911,0,0.009302873,0,0.910837438,0.835447727
83926,0,0,0,0.910837438,0.835447727
83928,0,3.24E-27,0,0.910837438,0.835447727
83940,0,0.45563358,1,0.910837438,0.835447727
83947,0,0.007246805,0,0.910837438,0.835447727
83951,0,0,0,0.910837438,0.835447727
83956,0,0.019144643,0,0.910837438,0.835447727
83982,0,2.90E-06,0,0.910837438,0.835447727
83996,0,0.25302297,0,0.910837438,0.835447727
84001,0,0.32156542,1,0.910837438,0.835447727
84021,0,0,0,0.910837438,0.835447727
84025,0,0.47995043,1,0.910837438,0.835447727
84034,0,0,0,0.910837438,0.835447727
84040,0,0,0,0.910837438,0.835447727
84052,0,0.0550361,0,0.910837438,0.835447727
84057,0,0.59007484,1,0.910837438,0.835447727
84067,0,0.55730265,1,0.910837438,0.835447727
84069,1,0.08369772,0,0.910837438,0.835447727
84095,1,0.5214417,1,0.910837438,0.835447727
84098,0,1.58E-13,0,0.910837438,0.835447727
84111,0,0.3703407,1,0.910837438,0.835447727
84117,0,0.04224489,0,0.910837438,0.835447727
84118,0,4.37E-14,0,0.910837438,0.835447727
84122,0,0,0,0.910837438,0.835447727
84125,0,0.004223462,0,0.910837438,0.835447727
84126,0,0.014578119,0,0.910837438,0.835447727
84134,0,0.019892462,0,0.910837438,0.835447727
84138,0,0.48781073,1,0.910837438,0.835447727
84151,0,0,0,0.910837438,0.835447727
84155,1,0.6223234,1,0.910837438,0.835447727
84165,0,4.27E-33,0,0.910837438,0.835447727
84170,1,0.57137495,1,0.910837438,0.835447727
84178,0,1.65E-05,0,0.910837438,0.835447727
84189,0,0.001346596,0,0.910837438,0.835447727
84192,0,0.002601263,0,0.910837438,0.835447727
84194,0,0.03366065,0,0.910837438,0.835447727
84204,0,0.59844816,1,0.910837438,0.835447727
84206,0,0.005286497,0,0.910837438,0.835447727
84209,0,0.30628586,1,0.910837438,0.835447727
84210,0,0.2943548,0,0.910837438,0.835447727
84211,0,0.28265515,0,0.910837438,0.835447727
84215,0,0.45806196,1,0.910837438,0.835447727
84220,0,0.4275735,1,0.910837438,0.835447727
84222,0,0.002444234,0,0.910837438,0.835447727
84232,0,0.00856054,0,0.910837438,0.835447727
84233,0,0.4935024,1,0.910837438,0.835447727
84249,0,0.007167629,0,0.910837438,0.835447727
84285,0,0.10833283,0,0.910837438,0.835447727
84290,0,0.31754833,1,0.910837438,0.835447727
84320,0,0.032949205,0,0.910837438,0.835447727
84323,0,8.95E-16,0,0.910837438,0.835447727
84343,0,0.20861486,0,0.910837438,0.835447727
84356,0,1.72E-09,0,0.910837438,0.835447727
84362,0,0,0,0.910837438,0.835447727
84363,0,0,0,0.910837438,0.835447727
84374,0,0.11412817,0,0.910837438,0.835447727
84376,1,0.56009394,1,0.910837438,0.835447727
84403,0,0.010690091,0,0.910837438,0.835447727
84419,0,5.60E-24,0,0.910837438,0.835447727
84421,0,1.19E-18,0,0.910837438,0.835447727
84436,1,0.57754624,1,0.910837438,0.835447727
84437,0,0.033139274,0,0.910837438,0.835447727
84457,0,0.000395933,0,0.910837438,0.835447727
84478,0,0,0,0.910837438,0.835447727
84499,0,1.34E-06,0,0.910837438,0.835447727
84504,0,0,0,0.910837438,0.835447727
84518,0,0,0,0.910837438,0.835447727
84551,0,0.006472213,0,0.910837438,0.835447727
84561,0,0,0,0.910837438,0.835447727
84562,0,0,0,0.910837438,0.835447727
84568,0,0.5667339,1,0.910837438,0.835447727
84569,0,0,0,0.910837438,0.835447727
84592,0,0,0,0.910837438,0.835447727
84593,0,0,0,0.910837438,0.835447727
84611,0,0.05508184,0,0.910837438,0.835447727
84616,0,4.29E-23,0,0.910837438,0.835447727
84620,0,7.02E-24,0,0.910837438,0.835447727
84629,0,0.005201064,0,0.910837438,0.835447727
84630,0,0.4619426,1,0.910837438,0.835447727
84632,0,0,0,0.910837438,0.835447727
84633,0,0,0,0.910837438,0.835447727
84644,0,4.57E-05,0,0.910837438,0.835447727
84651,0,6.45E-06,0,0.910837438,0.835447727
84676,1,0.47533962,1,0.910837438,0.835447727
84706,0,0,0,0.910837438,0.835447727
84745,0,0.5842389,1,0.910837438,0.835447727
84747,0,0.037038516,0,0.910837438,0.835447727
84764,0,0.101927295,0,0.910837438,0.835447727
84779,0,0.5652102,1,0.910837438,0.835447727
84784,0,0,0,0.910837438,0.835447727
84822,0,0.000811331,0,0.910837438,0.835447727
84836,0,0,0,0.910837438,0.835447727
84841,0,0.22905758,0,0.910837438,0.835447727
84862,0,0.002900978,0,0.910837438,0.835447727
84877,1,0.576091,1,0.910837438,0.835447727
84881,0,0.03384175,0,0.910837438,0.835447727
84888,0,0,0,0.910837438,0.835447727
84894,0,0,0,0.910837438,0.835447727
84907,0,0.028858716,0,0.910837438,0.835447727
84911,1,0.6090254,1,0.910837438,0.835447727
84915,0,0.42866775,1,0.910837438,0.835447727
84920,0,7.05E-13,0,0.910837438,0.835447727
84934,0,0,0,0.910837438,0.835447727
84941,1,0.5701681,1,0.910837438,0.835447727
84956,0,1.60E-09,0,0.910837438,0.835447727
84972,0,8.75E-20,0,0.910837438,0.835447727
84989,0,0,0,0.910837438,0.835447727
84996,0,0,0,0.910837438,0.835447727
85004,0,0,0,0.910837438,0.835447727
85016,0,0.2352549,0,0.910837438,0.835447727
85018,1,0.6109271,1,0.910837438,0.835447727
85036,1,0.55730265,1,0.910837438,0.835447727
85037,0,0,0,0.910837438,0.835447727
85039,0,0,0,0.910837438,0.835447727
85048,0,0.3451841,1,0.910837438,0.835447727
85051,0,0.4385559,1,0.910837438,0.835447727
85083,0,0.034693792,0,0.910837438,0.835447727
85089,0,0,0,0.910837438,0.835447727
85090,0,0.000274894,0,0.910837438,0.835447727
85122,0,0,0,0.910837438,0.835447727
85143,0,0,0,0.910837438,0.835447727
85175,0,0.021220045,0,0.910837438,0.835447727
85178,0,0,0,0.910837438,0.835447727
85179,0,0,0,0.910837438,0.835447727
85187,0,0.47100782,1,0.910837438,0.835447727
85198,1,0.6213937,1,0.910837438,0.835447727
85199,1,0.5801925,1,0.910837438,0.835447727
85205,1,0.17444804,0,0.910837438,0.835447727
85210,1,0.5073209,1,0.910837438,0.835447727
85213,1,0.48844323,1,0.910837438,0.835447727
85217,1,0.4320928,1,0.910837438,0.835447727
85219,1,0.6170536,1,0.910837438,0.835447727
85222,1,0.6166894,1,0.910837438,0.835447727
85232,1,0.48137742,1,0.910837438,0.835447727
85243,1,0.48577142,1,0.910837438,0.835447727
85253,0,0.00014597,0,0.910837438,0.835447727
85256,0,0,0,0.910837438,0.835447727
85257,0,0.00969292,0,0.910837438,0.835447727
85267,0,7.34E-16,0,0.910837438,0.835447727
85284,0,0.021588085,0,0.910837438,0.835447727
85285,0,0.00494876,0,0.910837438,0.835447727
85286,0,0.49133858,1,0.910837438,0.835447727
85296,0,0.07245024,0,0.910837438,0.835447727
85299,0,0.55730265,1,0.910837438,0.835447727
85308,0,0,0,0.910837438,0.835447727
85313,0,0.00025179,0,0.910837438,0.835447727
85330,0,0.009113438,0,0.910837438,0.835447727
85348,0,0.55730265,1,0.910837438,0.835447727
85355,0,0.020362489,0,0.910837438,0.835447727
85356,0,0.015062113,0,0.910837438,0.835447727
85372,0,0.020236215,0,0.910837438,0.835447727
85377,0,0,0,0.910837438,0.835447727
85383,0,0.030279737,0,0.910837438,0.835447727
85386,1,0.48403436,1,0.910837438,0.835447727
85390,0,0,0,0.910837438,0.835447727
85391,0,0,0,0.910837438,0.835447727
85394,1,0.55730265,1,0.910837438,0.835447727
85397,0,0.03401197,0,0.910837438,0.835447727
85401,0,0.000964644,0,0.910837438,0.835447727
85408,0,0.20941408,0,0.910837438,0.835447727
85411,0,0.026106728,0,0.910837438,0.835447727
85418,0,0,0,0.910837438,0.835447727
85423,0,0.000755379,0,0.910837438,0.835447727
85429,0,0.000227716,0,0.910837438,0.835447727
85453,0,0.015044834,0,0.910837438,0.835447727
85459,0,0.034030747,0,0.910837438,0.835447727
85480,0,1.89E-06,0,0.910837438,0.835447727
85488,0,0.55730265,1,0.910837438,0.835447727
85493,0,0.55730265,1,0.910837438,0.835447727
85494,0,0,0,0.910837438,0.835447727
85497,0,0.55730265,1,0.910837438,0.835447727
85499,0,4.96E-07,0,0.910837438,0.835447727
85509,0,0.5815984,1,0.910837438,0.835447727
85530,0,0.000334214,0,0.910837438,0.835447727
85543,0,0.55730265,1,0.910837438,0.835447727
85547,0,1.98E-06,0,0.910837438,0.835447727
85557,0,0.004035994,0,0.910837438,0.835447727
85560,0,9.46E-15,0,0.910837438,0.835447727
85567,1,0.57699996,1,0.910837438,0.835447727
85575,0,2.29E-07,0,0.910837438,0.835447727
85579,1,0.6629908,1,0.910837438,0.835447727
85588,0,0.55730265,1,0.910837438,0.835447727
85600,0,0.0885879,0,0.910837438,0.835447727
85603,0,0.49633127,1,0.910837438,0.835447727
85606,1,0.6773732,1,0.910837438,0.835447727
85610,0,0.000137227,0,0.910837438,0.835447727
85611,0,0.000100056,0,0.910837438,0.835447727
85615,0,0.43171734,1,0.910837438,0.835447727
85616,0,0.55730265,1,0.910837438,0.835447727
85617,0,0.49833128,1,0.910837438,0.835447727
85623,0,0,0,0.910837438,0.835447727
85633,0,0,0,0.910837438,0.835447727
85636,0,0.01396622,0,0.910837438,0.835447727
85644,0,0.031287838,0,0.910837438,0.835447727
85659,0,0.026254782,0,0.910837438,0.835447727
85661,0,0.007167999,0,0.910837438,0.835447727
85667,0,0.001494891,0,0.910837438,0.835447727
85678,1,0.6488778,1,0.910837438,0.835447727
85681,1,0.6673738,1,0.910837438,0.835447727
85686,1,0.5156121,1,0.910837438,0.835447727
85688,0,0.001926052,0,0.910837438,0.835447727
85721,1,0.62916946,1,0.910837438,0.835447727
85730,0,0,0,0.910837438,0.835447727
85731,0,0,0,0.910837438,0.835447727
85733,0,0.13381302,0,0.910837438,0.835447727
85747,0,0.55749995,1,0.910837438,0.835447727
85752,0,0.15679651,0,0.910837438,0.835447727
85762,0,0,0,0.910837438,0.835447727
85772,0,0.55730265,1,0.910837438,0.835447727
85775,0,0,0,0.910837438,0.835447727
85778,1,0.6554708,1,0.910837438,0.835447727
85791,1,0.61675346,1,0.910837438,0.835447727
85793,0,0.41102582,1,0.910837438,0.835447727
85799,0,0.007508431,0,0.910837438,0.835447727
85806,0,0.017367672,0,0.910837438,0.835447727
85847,0,0.45389864,1,0.910837438,0.835447727
85851,0,0.032617386,0,0.910837438,0.835447727
85870,1,0.5896297,1,0.910837438,0.835447727
85879,0,2.10E-15,0,0.910837438,0.835447727
85906,0,0,0,0.910837438,0.835447727
85932,0,5.31E-17,0,0.910837438,0.835447727
85946,0,2.22E-05,0,0.910837438,0.835447727
85959,0,0.03298886,0,0.910837438,0.835447727
85966,0,0.09563933,0,0.910837438,0.835447727
85978,0,0.006091309,0,0.910837438,0.835447727
85985,0,0.13238642,0,0.910837438,0.835447727
85994,0,0.000171821,0,0.910837438,0.835447727
86001,0,0.47219625,1,0.910837438,0.835447727
86004,0,0.43617117,1,0.910837438,0.835447727
86013,0,0.6213205,1,0.910837438,0.835447727
86018,0,0,0,0.910837438,0.835447727
86024,0,0,0,0.910837438,0.835447727
86032,0,0,0,0.910837438,0.835447727
86042,1,0.6196726,1,0.910837438,0.835447727
86058,1,0.5750579,1,0.910837438,0.835447727
86065,1,0.6218769,1,0.910837438,0.835447727
86066,0,0.59372324,1,0.910837438,0.835447727
86085,0,0.000397161,0,0.910837438,0.835447727
86143,1,0.5859033,1,0.910837438,0.835447727
86154,1,0.5883928,1,0.910837438,0.835447727
86168,1,0.6516764,1,0.910837438,0.835447727
86176,1,0.55730265,1,0.910837438,0.835447727
86189,1,0.65068895,1,0.910837438,0.835447727
86196,1,0.64607716,1,0.910837438,0.835447727
86220,1,0.6282626,1,0.910837438,0.835447727
86224,1,0.65150577,1,0.910837438,0.835447727
86225,1,0.64160377,1,0.910837438,0.835447727
86226,1,0.64366007,1,0.910837438,0.835447727
86232,1,0.65474457,1,0.910837438,0.835447727
86256,1,0.64592767,1,0.910837438,0.835447727
86262,1,0.6456765,1,0.910837438,0.835447727
86263,1,0.6535117,1,0.910837438,0.835447727
86306,1,0.64685774,1,0.910837438,0.835447727
86314,1,0.6322034,1,0.910837438,0.835447727
86327,1,0.55730265,1,0.910837438,0.835447727
86329,1,0.6346685,1,0.910837438,0.835447727
86338,1,0.6499768,1,0.910837438,0.835447727
86353,1,0.63098806,1,0.910837438,0.835447727
86364,1,0.622405,1,0.910837438,0.835447727
86373,1,0.6346647,1,0.910837438,0.835447727
86376,1,0.634389,1,0.910837438,0.835447727
86377,1,0.6349821,1,0.910837438,0.835447727
86378,1,0.6420599,1,0.910837438,0.835447727
86386,1,0.6605329,1,0.910837438,0.835447727
86398,1,0.64014757,1,0.910837438,0.835447727
86409,1,0.6322613,1,0.910837438,0.835447727
86410,1,0.6472658,1,0.910837438,0.835447727
86415,1,0.6452522,1,0.910837438,0.835447727
86437,1,0.6363198,1,0.910837438,0.835447727
86438,1,0.6319023,1,0.910837438,0.835447727
86483,1,0.6425301,1,0.910837438,0.835447727
86492,1,0.64288855,1,0.910837438,0.835447727
86502,1,0.6525584,1,0.910837438,0.835447727
86509,1,0.6479551,1,0.910837438,0.835447727
86511,1,0.46087828,1,0.910837438,0.835447727
86515,1,0.6447933,1,0.910837438,0.835447727
86517,1,0.63686746,1,0.910837438,0.835447727
86524,1,0.6265333,1,0.910837438,0.835447727
86531,1,0.6385511,1,0.910837438,0.835447727
86536,1,0.6314069,1,0.910837438,0.835447727
86543,1,0.6516994,1,0.910837438,0.835447727
86548,1,0.55730265,1,0.910837438,0.835447727
86550,1,0.64502555,1,0.910837438,0.835447727
86557,1,0.5149821,1,0.910837438,0.835447727
86567,1,0.6389216,1,0.910837438,0.835447727
86589,1,0.6469791,1,0.910837438,0.835447727
86590,1,0.65163684,1,0.910837438,0.835447727
86601,1,0.64939237,1,0.910837438,0.835447727
86609,1,0.648283,1,0.910837438,0.835447727
86624,1,0.6524679,1,0.910837438,0.835447727
86633,1,0.6272427,1,0.910837438,0.835447727
86634,1,0.6227669,1,0.910837438,0.835447727
86638,1,0.6484758,1,0.910837438,0.835447727
86656,1,0.6427593,1,0.910837438,0.835447727
86669,1,0.6518889,1,0.910837438,0.835447727
86674,1,0.64814943,1,0.910837438,0.835447727
86675,1,0.64613324,1,0.910837438,0.835447727
86694,1,0.64887655,1,0.910837438,0.835447727
86697,1,0.6404309,1,0.910837438,0.835447727
86702,1,0.6434101,1,0.910837438,0.835447727
86712,1,0.64813805,1,0.910837438,0.835447727
86713,1,0.6501773,1,0.910837438,0.835447727
86719,1,0.6370476,1,0.910837438,0.835447727
86728,1,0.62762874,1,0.910837438,0.835447727
86737,1,0.64364535,1,0.910837438,0.835447727
86739,1,0.64657634,1,0.910837438,0.835447727
86744,1,0.6387046,1,0.910837438,0.835447727
86745,1,0.64750683,1,0.910837438,0.835447727
86767,1,0.6397612,1,0.910837438,0.835447727
86790,1,0.6451948,1,0.910837438,0.835447727
86792,1,0.6402378,1,0.910837438,0.835447727
86805,1,0.4187988,1,0.910837438,0.835447727
86818,1,0.64128184,1,0.910837438,0.835447727
86820,1,0.64365584,1,0.910837438,0.835447727
86847,1,0.65656984,1,0.910837438,0.835447727
86866,1,0.6351305,1,0.910837438,0.835447727
86870,1,0.63751155,1,0.910837438,0.835447727
86873,1,0.6434051,1,0.910837438,0.835447727
86897,1,0.63888556,1,0.910837438,0.835447727
86904,1,0.64742994,1,0.910837438,0.835447727
86915,1,0.6483696,1,0.910837438,0.835447727
86917,1,0.64137024,1,0.910837438,0.835447727
86924,1,0.55730265,1,0.910837438,0.835447727
86933,1,0.6441043,1,0.910837438,0.835447727
86943,1,0.6468007,1,0.910837438,0.835447727
86945,1,0.65176016,1,0.910837438,0.835447727
86956,1,0.64630884,1,0.910837438,0.835447727
86961,1,0.654729,1,0.910837438,0.835447727
86971,1,0.55730265,1,0.910837438,0.835447727
86979,1,0.634101,1,0.910837438,0.835447727
86984,1,0.6456066,1,0.910837438,0.835447727
87010,1,0.6440088,1,0.910837438,0.835447727
87012,1,0.63873357,1,0.910837438,0.835447727
87022,1,0.64321136,1,0.910837438,0.835447727
87026,1,0.52976316,1,0.910837438,0.835447727
87027,1,0.6537029,1,0.910837438,0.835447727
87034,1,0.64359283,1,0.910837438,0.835447727
87043,1,0.5376692,1,0.910837438,0.835447727
87081,1,0.64509594,1,0.910837438,0.835447727
87082,1,0.6642448,1,0.910837438,0.835447727
